Metadata section
timestamp: 2026-04-21_14-47-25
humidity: 21.390914
temperature: 24.548912
temperature2: 26.30446
temperature3: 26.44
gyro_offset_xyz: 0.03581681, 0.0179867384 -0.0016721551
gyro_sf: 0.017453292
accel_sf: 9.80665
gyro_so: 131
accel_so: 16384
accel_x accel_y accel_z
-1.2836131594546532 0.3145291523414345 10.542092471843509
0.2576728748068006 -0.3569043276661515 -9.309715610510047
9.785668333333334 -0.18692143333333333 2.230744833333333
-9.763 -0.137790325 0.7142594
0.2816517666666667 9.8305725 0.4707518
-0.03514105133333333 -9.8330725 0.9536451666666667

Data section
time gyro_x gyro_y gyro_z accel_x accel_y accel_z pressure
199655 -0.0015763827 0.00013270974 -0.00179185732 -1.3599066 0.41180268 10.477027 98766.3
199666 -0.0027754642 0.0035967212 -0.0052558696 -1.4341268 0.40701428 10.520123 98766.97
199676 -0.0010434575 -0.0046636156 0.0051361676 -1.4389152 0.40701428 10.508151 98766.97
199686 0.002020862 -0.0011996031 0.0030044676 -1.352724 0.41180268 10.508151 98766.97
199697 -0.002242539 -0.00186575952 -5.9851096e-05 -1.3838486 0.4429273 10.522516 98766.3
199708 0.0025537834 -0.0015992969 -0.00072600708 -1.3359646 0.4261679 10.477027 98766.3
199717 0.004419025 -0.0023986836 -0.0019250884 -1.3551182 0.45250412 10.532093 98766.97
199727 0.001887627 -0.0011996031 -0.0020583198 -1.3694834 0.4213795 10.55843 98766.97
199738 -0.0014431514 0.0029305666 -0.0019250884 -1.3192052 0.4261679 10.472239 98766.97
199747 -0.0023757704 0.00026594102 -0.0012589322 -1.3359646 0.40940848 10.524911 98766.97
199757 0.0021540932 0.0015982538 0.0006063052 -1.4030022 0.4189853 10.584765 98766.97
199768 -0.00011083856 0.0023976416 0.0012724614 -1.4053964 0.4357447 10.5919484 98766.97
199786 0.0022873246 0.006394578 0.0012724614 -1.3838486 0.4141969 10.508151 98766.97
199795 0.0008217804 0.003996415 0.0006063052 -1.4077906 0.40462008 10.46745 98766.97
199805 -0.0034416206 0.0005324017 -0.0020583198 -1.4101849 0.44771572 10.474632 98766.97
199816 0.0009550117 -0.002531915 -0.0011257009 -1.3814544 0.45010992 10.551247 98766.97
199825 0.0026870184 -0.002531915 -0.0012589322 -1.3431472 0.44771572 10.522516 98766.97
199835 0.001887627 0.00066563488 -0.003124169 -1.3599066 0.4333505 10.565612 98766.97
199845 -0.0021093078 0.0029305666 0.0011392301 -1.376666 0.40222588 10.546458 98766.3
199854 0.0034864024 -0.0026651472 -0.00179185732 -1.3718776 0.4333505 10.560823 98766.3
199865 0.002820246 -0.003464534 -0.0004595447 -1.364695 0.4261679 10.505757 98766.3
199876 0.00028885528 0.0011985581 0.0011392301 -1.3623008 0.40222588 10.484209 98766.3
199886 -0.0018428452 -0.00053344668 -0.000592776 -1.3934254 0.45968672 10.479421 98766.3
199927 0.0032199398 0.003063798 -0.00032631344 -1.3024458 0.41180268 10.477027 98766.3
199946 0.002953481 -0.00386422768 -0.0027244756 -1.3503298 0.4333505 10.527305 98766.3
199955 0.000155624 0.0019979458 0.0012724614 -1.3670892 0.45489832 10.582372 98766.3
199965 0.0014879368 0.0013317894 0.0028712364 -1.3910312 0.4357447 10.529699 98766.3
199975 -0.002642233 -0.0015992969 -0.005655563 -1.3862428 0.4261679 10.500969 98766.3
199984 -0.000776995 -0.0014660656 0.0018053864 -1.4221558 0.45250412 10.556035 98766.3
199994 -0.0037080832 -0.0037309956 -0.0023247818 -1.4101849 0.3878607 10.5704 98766.3
200004 0.0038860962 -0.0010663718 -0.00179185732 -1.352724 0.366312868 10.46745 98766.3
200014 -0.000776995 0.0010653287 0.0006063052 -1.328782 0.4285621 10.462662 98766.3
200024 0.0022873246 -0.0027983776 -0.003923557 -1.3359646 0.4357447 10.55843 98766.3
200034 0.0005553141 0.002530871 -0.0019250884 -1.376666 0.45010992 10.620679 98766.3
200043 0.0021540932 0.00013270974 -0.003124169 -1.352724 0.4405331 10.479421 98766.3
200053 -0.002242539 0.0055951904 -0.0032574008 -1.3551182 0.4213795 10.460267 98765.624
200063 -0.0023757704 0.0003991723 0.0028712364 -1.388637 0.4261679 10.556035 98765.624
200072 -0.00011083856 0.0031970274 0.0007395364 -1.3910312 0.4141969 10.453085 98765.624
200084 0.0012214705 0.0026641022 0.0010059989 -1.3838486 0.4309563 10.560823 98765.624
200095 -0.0006437637 -0.00066667796 0.0018053864 -1.364695 0.39504328 10.527305 98766.3
200104 -0.0011766888 0.0014650226 0.0032709302 -1.3814544 0.4165911 10.479421 98766.3
200114 0.0008217804 0.0011985581 -0.000592776 -1.376666 0.40701428 10.536881 98766.3
200124 0.0005553141 -0.004930078 0.0011392301 -1.3790602 0.4261679 10.534488 98766.3
200133 0.0022873246 0.003063798 -0.000592776 -1.3982138 0.44532152 10.515334 98765.624
200143 -0.0043742396 -0.0011996031 0.0023383112 -1.3479356 0.4381389 10.496181 98765.624
200154 -0.002642233 -0.00386422768 0.0018053864 -1.3431472 0.40462008 10.465055 98765.624
200166 -0.003574852 -0.004530384 0.00033984276 -1.4077906 0.40940848 10.551247 98765.624
200175 -0.002242539 0.0019979458 -0.0012589322 -1.3599066 0.4261679 10.577583 98766.3
200185 0.00068854916 -0.0031980714 -0.0013921632 -1.352724 0.4309563 10.500969 98766.3
200195 -0.004107777 0.0027973336 0.0042035488 -1.3551182 0.4405331 10.491392 98765.624
200205 -0.0014431514 0.0026641022 0.00033984276 -1.352724 0.40701428 10.508151 98765.624
200215 -0.002642233 0.00026594102 0.00047307404 -1.3431472 0.4213795 10.520123 98766.3
